,date,Longitude,Latitude,State,tweet_clean,sentiment,sentiment_category,y_predict
2697,2022-11-18,-82.6694675,40.3651595,OH,notic that appeal scienc reason basic human right digniti acknowledg western human liber abort horribl oppress destroy vulner innoc human life indulg magic think friend,-0.0772,negative,negative
2698,2022-11-18,-66.058368,18.3841655,PR,reason peopl think stupid becaus liar about abort number children that gener lack abil senat would onli puppet matter what,-0.8225,negative,negative
2699,2022-11-18,-91.120819,29.669817,LA,they vote their faith abort they vote,0.4215,positive,positive
2700,2022-11-18,-80.2333285,25.7823535,FL,like peopl aliv well demand abort right call care about health,0.743,positive,positive
2701,2022-11-18,-112.1246765,33.5528625,AZ,bishop life chair support ban nancypelosi from communion both francisco arlington radic stand abort,-0.2263,negative,negative
2702,2022-11-18,-76.2958955,36.7632155,VA,left done everyth they could make sure abort legal schumer card short deck,0.4215,positive,positive
2703,2022-11-18,-86.40961,35.84742,TN,thi caus close heart pleas sign,0.0,neutral,neutral
2704,2022-11-18,-89.2665075,39.7393005,IL,prolif,0.0,neutral,neutral
2705,2022-11-18,-71.117357,42.37311,MA,reunion awesom talk triangul influenc suprem court abort legisl social norm percept,0.0,neutral,neutral
2706,2022-11-18,-86.2705395,45.00118,MI,have today corpor must stop incentiv pregnant peopl live their children simpli becaus help their bottom line peopl matter more than profit labor right preborn right,0.5829,positive,positive
2707,2022-11-18,-90.011008,29.982601,LA,coach mama should abort,0.0,neutral,neutral
2708,2022-11-18,-74.2586235,40.748984,NJ,mckoy there whole commun peopl have spent centuri protect abort decis were made group without input from other pull ralli there certainli could have been meet could have made unit decis badpoliticalwork,0.3818,positive,positive
2709,2022-11-18,-68.795412,44.811756,ME,abort like justifi homicid unborn children adult unfair,-0.1531,negative,positive
2710,2022-11-18,-83.804475,27.698682,FL,be against capit punish fine compar abort simpli disgust,-0.7579,negative,negative
2711,2022-11-18,-83.1738665,32.6782075,GA,know that there atheist that vote republican support vaccin abort,0.4019,positive,positive
2712,2022-11-18,-83.1738665,32.6782075,GA,post what believ disrespect other commun someon post that they believ abort great,0.3182,positive,positive
2713,2022-11-18,-75.3864605,39.1450235,DE,should continu abort,0.0,neutral,neutral
2714,2022-11-18,-93.156922,45.0140865,MN,never support candid seek abort actual conserv believ govern dictat person choic unamerican,-0.3089,negative,positive
2715,2022-11-18,-79.9806895,40.431389,PA,comedi perform year head bottlerocket proud present poignant hilari woman show onsal,0.4767,positive,positive
2716,2022-11-18,-116.238001,43.598033,ID,must stay strong live kansa last year last vote there abort right felt good about that,0.7351,positive,positive
2717,2022-11-18,-80.402683,33.937393,SC,believ there mani sin involv abort affect particip male femal commit adulteri fornic abortionist destroy live fetu involv approv guilti wish were recreat,-0.4939,negative,negative
2718,2022-11-18,-89.876449,32.571032,MS,start think voluntari euthanasia should legal those propon abort should lead charg express lane,0.128,positive,positive
2719,2022-11-18,-93.2662515,36.6548395,MO,there mention abort testament life first breath jewish belief jesu know quit well jesu talk about matthew goat,0.2732,positive,negative
2720,2022-11-18,-75.0116215,40.009119,NJ,kid right life that mean think abort take human life that someth those believ that should leav voter know teach polit scienc everyth come down polit,0.0,neutral,neutral
2721,2022-11-18,-78.657837,35.8439815,NC,realiz that prophylact much better financi invest than potenti abort,0.4404,positive,positive
2722,2022-11-18,-73.9487755,40.655138,NY,agre with your piec overal virtu argument what virtuou about politician exampl doesn cheat wife while talk good game about abort support then doe littl noth offic advanc caus,0.0258,positive,positive
2723,2022-11-18,-75.3864605,39.1450235,DE,china they have better train than thi sputnik moment true patriot want train race russia train also abort free train clinic solv,0.8519,positive,positive
2724,2022-11-18,-75.065745,39.8795925,NJ,democrat want illeg migrant grant citizenship with reason that need more worker becaus creat enough same time vigor promot abort thi circular argument show they have answer make american life better,0.6486,positive,positive
2725,2022-11-18,-121.469664,38.561722,CA,major just moron that think beyond abort loan forgiv,-0.4939,negative,negative
2726,2022-11-18,-85.591039,38.153196,KY,they should know thi abort clinic say servic free charg that would never happen abort clinic they money money abort clinic,0.5106,positive,positive
2727,2022-11-18,-85.7248735,42.9874595,MI,abort issu support trump base posit import racism homophobia misogyni,-0.34,negative,negative
2728,2022-11-18,-95.4464865,29.838495,TX,abort,0.0,neutral,neutral
2729,2022-11-18,-117.874032,33.617638,CA,trumper kind capabl critic think,0.3182,positive,neutral
2730,2022-11-18,-93.2662515,36.6548395,MO,against abort mean have read your bibl discuss,0.0,neutral,neutral
2731,2022-11-18,-97.907807,38.066142,KS,have app colleg profssion footbal basketbal addict hotlin abort decid hotlin elon with your insight will allway feel when right adopt coupl want adopt hook with mother give beauti babi,0.4019,positive,positive
2732,2022-11-18,-77.0143985,38.898603,DC,say abort number concern among hispan women voter went dem midterm latina know threat that republican parti pose just reproduct freedom econom freedom,0.743,positive,positive
2733,2022-11-18,-81.1850665,28.529141,FL,elon musk liber compani liter offer women abort servic they were travel state line post sure part right wing bubbl,0.3182,positive,positive
2734,2022-11-18,-104.724865,38.749673,CO,when abort legal million femal weren allow choos have children they were abort,0.34,positive,positive
2735,2022-11-18,-92.131274,34.7519365,AR,nazi also similar eugen program thru abort fentanyl high crime homeless despair poverti bioweapon satan kill american replac them with illeg intrud breeder complet circl lebensborn,-0.8885,negative,negative
2736,2022-11-18,-76.934487,38.9969705,MD,king herschelwalk good exampl what need then resign from race,0.128,positive,positive
2737,2022-11-18,-117.874032,33.617638,CA,they need abort they ectop pregnanc they were sent lawyer told they have procedur till their life more threaten mike davi squi friend handmaid would allow they need have procedur,0.2975,positive,positive
2738,2022-11-18,-77.0143985,38.898603,DC,rememb thi hypocrit life murphi pressur mistress abort,0.0,neutral,neutral
2739,2022-11-18,-117.603783,34.0451585,CA,doe thi make sens abort dobbsvjackson roevwad prolif abortionisevil abortionismurd useacondom,0.0,neutral,neutral
2740,2022-11-18,-122.3306025,47.614817,WA,abort women health women have die from abort be ban these place that around whole countri territori noabort abortionisnothealthcar nosexnobabi usecontracept fixit factsarefact,-0.8176,negative,negative
2741,2022-11-18,-80.1783915,26.03968,FL,give illeg citizenship becaus declin birth rate mayb abort outlaw wouldn have thi problem schumer be respons have account maintain godli principl give good futur jesussav correct,0.0516,positive,positive
2742,2022-11-18,-75.117998,40.0048655,PA,abort europ religion baltimor right,0.0,neutral,neutral
2743,2022-11-18,-77.0143985,38.898603,DC,tear fill eye when read stori like thi stori where abort doctor recount their kill they were act empower dobb deliv justic must overcom deadli indiffer,-0.4939,negative,negative
2744,2022-11-18,-74.046402,40.885966,NJ,also rare that woman abort birth control that what morn after pill your point speak alway use protect didn have worri about kind thing,0.7184,positive,positive
2745,2022-11-18,-76.0710845,43.0751145,NY,lgbtq protect loosen law restrict access abort midterm howev democrat flip least three state legisl chamber held their major sever state where they were jeopardi,0.0,neutral,neutral
2746,2022-11-18,-75.770041,42.746617,NY,abort right,0.0,neutral,neutral
2747,2022-11-18,-84.433106,33.7671945,GA,iora they tri forc everyon support abort just religi peopl,0.4019,positive,positive
2748,2022-11-18,-82.596627,39.736975,OH,girlfriend pregnant when cathol want right thing marri left becaus inch more wasn keeper need keep abort legal,0.2023,positive,positive
2749,2022-11-18,-85.6373075,38.249034,KY,cultur hang abort period will never again,0.0,neutral,neutral
2750,2022-11-18,-80.7318815,28.313804,FL,mercer medic commun there easi confus that with abort thi left tactic feel threaten they pretend that they afraid treat medic condit disgrac play peopl ignor,0.2732,positive,negative
2751,2022-11-18,-83.72561,42.9944585,MI,break lauren handi other defend have been sentenc day flint jail rescu solidar with polit prison everywher with victim abort genocid,-0.6597,negative,negative
2752,2022-11-18,-122.762114,45.464964,OR,polic that enforc these insan abort law fight bodili autonomi abort right abortionissacr abort bodilyautonomi abortionright vetsriseforro,-0.3818,negative,negative
2753,2022-11-18,-105.184375,39.793048,CO,cannot christian vote abort abon shed innoc blood babi innoc get,0.0,neutral,neutral
2754,2022-11-18,-98.319925,38.498196,KS,watch pompeo diehard believ outlaw abort will anyth achiev that goal unlik competitor stupid alway keep kansa just say savekansa,-0.5267,negative,negative
2755,2022-11-18,-82.985772,39.9946835,OH,veri lucki talk cover crime ethic osunewsclass with amaz bruner mani terrif stori perhap more meaning,-0.5423,negative,negative
2756,2022-11-18,-110.0447835,46.6798,MT,more abort loos democraci some peopl believ what they told twice,0.0,neutral,neutral
2757,2022-11-18,-112.1246765,33.5528625,AZ,jordan weak know right from wrong comer paid girlfriend abort abus jordan ignor abus report from student ohio state crimin investig biden good know comerabort,-0.4767,negative,negative
2758,2022-11-18,-83.7122465,41.6930445,OH,definit garbag abort should alway woman choic against leav govt hold state account enact enforc their law,0.0,neutral,neutral
2759,2022-11-18,-119.3066075,37.2691755,CA,like polit humor come visit websit world largest collect right wing meme video tax inflat lionsnotsheep bigpharma vaccinemand joebiden abort inflat antifa donaldtrump rondesanti,0.5574,positive,positive
2760,2022-11-18,-73.9685415,40.780709,NY,abort feder issu,0.0,neutral,neutral
2761,2022-11-18,-80.1006915,40.47729,PA,their silli idea sorri heard take individu belief abort never heard thought be against thi medic procedur have ever heard strong defens second amend silli they seriou argument,0.2023,positive,positive
2762,2022-11-18,-73.9487755,40.655138,NY,with democrat like these will never guarante basic human right hope everi singl legisl oppos right abort must primari with actual progress democrat,0.802,positive,positive
2763,2022-11-18,-86.2705395,45.00118,MI,thi stuff real happen anyon that abort import okay thank,0.5267,positive,positive
2764,2022-11-18,-86.2705395,45.00118,MI,order shot chemo becaus that onli could abort sinc they find babi doctor tell difficult imposs thi would been prop wasn pass friend could die without thi,-0.4939,negative,negative
2765,2022-11-18,-77.604684,41.1179365,PA,investig forc girlfriend abort republikkkan hypocrisi,0.0,neutral,neutral
2766,2022-11-18,-96.7617535,32.8198585,TX,definit abort offer packag deal complet with travel treatment,0.0,neutral,neutral
2767,2022-11-18,-86.2705395,45.00118,MI,access abort import friend recent found pregnant they liter havnt been abl locat babi they think they found inbetween ovari fallopian tube level veri high grow,0.4939,positive,positive
